last_name,first_name,Team,26,Average,27,Average,28,Average,29,Average,30,Average,31,Average,32,Average,33,Average,34,Average,35,Average,36,Average,37,Average,38,Average,Price,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
Mustafi, Shkodran,ARS,0.8,0.8,0.7,0.8,0.0,0.5,0.7,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,£5.1,0.157,0.157,0.098,0.118,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098,0.098
Bellerín, Héctor,ARS,0.7,0.7,0.6,0.6,0.0,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,£5.4,0.130,0.111,0.074,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093,0.093
Kolasinac, Sead,ARS,1.3,1.3,1.1,1.2,0.0,0.8,1.2,0.9,0.7,0.9,0.7,0.8,1.0,0.9,0.7,0.8,0.8,0.8,0.9,0.8,0.8,0.8,1.0,0.8,0.8,0.8,£5.2,0.250,0.231,0.154,0.173,0.173,0.154,0.173,0.154,0.154,0.154,0.154,0.154,0.154
Maitland-Niles, Ainsley,ARS,3.3,3.3,2.9,3.1,0.0,2.1,3.1,2.3,2.0,2.3,2.0,2.2,2.8,2.3,1.8,2.2,2.2,2.2,2.6,2.3,2.3,2.3,2.8,2.3,2.4,2.3,£4.6,0.717,0.674,0.457,0.500,0.500,0.478,0.500,0.478,0.478,0.500,0.500,0.500,0.500
Sokratis,,ARS,3.8,3.8,3.4,3.6,0.0,2.4,3.6,2.7,2.4,2.6,2.4,2.6,3.2,2.7,2.2,2.6,2.6,2.6,3.0,2.7,2.8,2.7,3.3,2.7,2.8,2.7,£4.9,0.776,0.735,0.490,0.551,0.531,0.531,0.551,0.531,0.531,0.551,0.551,0.551,0.551
Monreal, Nacho,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Koscielny, Laurent,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Mavropanos, Konstantinos,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jenkinson, Carl,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Holding, Rob,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Aubameyang, Pierre-Emerick,ARS,7.1,7.1,7.7,7.4,0.0,4.9,7.8,5.6,6.8,5.9,7.9,6.2,8.3,6.5,6.7,6.5,6.7,6.6,7.0,6.6,6.2,6.6,6.8,6.6,7.8,6.7,£10.8,0.657,0.685,0.454,0.519,0.546,0.574,0.602,0.602,0.611,0.611,0.611,0.611,0.620
Lacazette, Alexandre,ARS,3.9,3.9,4.3,4.1,0.0,2.7,4.3,3.1,3.6,3.2,4.7,3.5,5.2,3.7,3.5,3.7,3.5,3.7,3.8,3.7,3.2,3.6,3.6,3.6,4.3,3.7,£9.3,0.419,0.441,0.290,0.333,0.344,0.376,0.398,0.398,0.398,0.398,0.387,0.387,0.398
Nketiah, Edward,ARS,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Leno, Bernd,ARS,5.2,5.2,4.8,5.0,0.0,3.3,5.0,3.8,3.5,3.7,3.5,3.7,4.6,3.8,3.2,3.7,3.8,3.7,4.3,3.8,4.0,3.8,4.4,3.9,4.1,3.9,£5.0,1.040,1.000,0.660,0.760,0.740,0.740,0.760,0.740,0.740,0.760,0.760,0.780,0.780
Özil, Mesut,ARS,1.5,1.5,1.4,1.4,0.0,1.0,1.1,1.0,1.0,1.0,1.3,1.0,1.3,1.1,1.1,1.1,0.9,1.1,0.9,1.0,0.9,1.0,0.9,1.0,1.4,1.1,£7.2,0.208,0.194,0.139,0.139,0.139,0.139,0.153,0.153,0.153,0.139,0.139,0.139,0.153
Mkhitaryan, Henrikh,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£6.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Xhaka, Granit,ARS,1.9,1.9,1.7,1.8,0.0,1.2,1.5,1.3,1.3,1.3,1.7,1.3,1.6,1.4,1.4,1.4,1.2,1.4,1.0,1.3,1.0,1.3,1.0,1.3,1.8,1.3,£5.1,0.373,0.353,0.235,0.255,0.255,0.255,0.275,0.275,0.275,0.255,0.255,0.255,0.255
Torreira, Lucas,ARS,1.6,1.6,1.5,1.6,0.0,1.0,1.2,1.1,1.1,1.1,1.4,1.1,1.4,1.2,1.2,1.2,1.0,1.2,1.0,1.1,1.0,1.1,1.0,1.1,1.5,1.1,£4.7,0.340,0.340,0.213,0.234,0.234,0.234,0.255,0.255,0.255,0.234,0.234,0.234,0.234
Elneny, Mohamed,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Guendouzi, Matteo,ARS,1.8,1.8,1.6,1.7,0.0,1.1,1.3,1.2,1.2,1.2,1.5,1.2,1.5,1.3,1.3,1.3,1.1,1.3,1.0,1.2,1.0,1.2,1.0,1.2,1.7,1.2,£4.3,0.419,0.395,0.256,0.279,0.279,0.279,0.302,0.302,0.302,0.279,0.279,0.279,0.279
David Luiz,,ARS,4.0,4.0,3.6,3.8,0.0,2.5,3.8,2.8,2.6,2.8,2.5,2.8,3.4,2.8,2.3,2.8,2.7,2.8,3.2,2.8,2.9,2.8,3.5,2.9,3.0,2.9,£5.7,0.702,0.667,0.439,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.491,0.509,0.509
Martínez, Emiliano,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Chambers, Calum,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ceballos,,ARS,0.8,0.8,0.7,0.8,0.0,0.5,0.6,0.5,0.6,0.5,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,£5.2,0.154,0.154,0.096,0.096,0.096,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.115
Cédric,,ARS,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.8,2.2,1.1,2.1,1.3,2.9,1.5,1.9,1.6,2.3,1.6,2.7,1.7,2.5,1.8,3.0,1.9,2.5,2.0,£4.8,0.000,0.000,0.000,0.167,0.229,0.271,0.313,0.333,0.333,0.354,0.375,0.396,0.417
Pépé, Nicolas,ARS,4.2,4.2,3.9,4.0,0.0,2.7,3.4,2.9,3.1,2.9,3.8,3.1,3.8,3.2,3.3,3.2,2.9,3.2,2.4,3.1,2.6,3.0,2.5,3.0,4.1,3.1,£9.1,0.462,0.440,0.297,0.319,0.319,0.341,0.352,0.352,0.352,0.341,0.330,0.330,0.341
Nelson, Reiss,ARS,0.4,0.4,0.4,0.4,0.0,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£5.3,0.075,0.075,0.057,0.057,0.057,0.057,0.057,0.075,0.075,0.075,0.075,0.075,0.075
Willock, Joseph,ARS,0.5,0.5,0.5,0.5,0.0,0.3,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,£4.8,0.104,0.104,0.063,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.104,0.104,0.104
Martinelli,,ARS,1.0,1.0,1.1,1.0,0.0,0.7,1.2,0.8,0.9,0.8,1.3,0.9,1.5,1.0,0.9,1.0,0.9,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.2,1.0,£4.6,0.217,0.217,0.152,0.174,0.174,0.196,0.217,0.217,0.217,0.217,0.217,0.217,0.217
Tierney, Kieran,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£5.3,0.000,0.000,0.000,0.000,0.000,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019
Saka, Bukayo,ARS,0.9,0.9,0.8,0.8,0.0,0.6,0.7,0.6,0.7,0.6,0.8,0.6,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7,£4.5,0.200,0.178,0.133,0.133,0.133,0.133,0.156,0.156,0.156,0.156,0.156,0.156,0.156
Smith Rowe, Emile,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
John-Jules, Tyreece,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Marí, Pablo,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
El Mohamady, Ahmed,AVL,0.5,0.5,0.4,0.4,0.0,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£4.2,0.119,0.095,0.071,0.071,0.071,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
Chester, James,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Taylor, Neil,AVL,0.4,0.4,0.3,0.4,0.0,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.3,0.093,0.093,0.047,0.047,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070,0.070
Hause, Kortney,AVL,0.3,0.3,0.3,0.3,0.0,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.4,0.068,0.068,0.045,0.045,0.045,0.045,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Kodjia, Jonathan,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Nyland, Ørjan,AVL,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Hourihane, Conor,AVL,1.4,1.4,1.4,1.4,0.0,0.9,1.0,1.0,1.3,1.0,1.1,1.0,1.7,1.1,1.0,1.1,1.8,1.2,1.6,1.2,1.0,1.2,1.7,1.2,1.0,1.2,£5.7,0.246,0.246,0.158,0.175,0.175,0.175,0.193,0.193,0.211,0.211,0.211,0.211,0.211
Grealish, Jack,AVL,5.3,5.3,5.3,5.3,0.0,3.5,3.7,3.6,5.2,3.9,4.6,4.0,6.0,4.3,3.3,4.2,6.4,4.4,5.8,4.6,4.2,4.5,6.1,4.7,4.1,4.6,£6.7,0.791,0.791,0.522,0.537,0.582,0.597,0.642,0.627,0.657,0.687,0.672,0.701,0.687
El Ghazi, Anwar,AVL,3.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,2.2,2.5,2.2,3.5,2.4,1.8,2.4,3.8,2.5,3.4,2.6,2.3,2.6,3.6,2.7,2.2,2.6,£5.5,0.545,0.545,0.364,0.364,0.400,0.400,0.436,0.436,0.455,0.473,0.473,0.491,0.473
McGinn, John,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.6,2.7,1.0,3.7,1.4,1.9,1.4,3.9,1.7,3.5,1.9,2.4,1.9,3.8,2.1,2.3,2.1,£5.4,0.000,0.000,0.000,0.000,0.111,0.185,0.259,0.259,0.315,0.352,0.352,0.389,0.389
Green, Andre,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Bjarnason, Birkir,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Davis, Keinan,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.2,0.2,£4.3,0.000,0.000,0.000,0.000,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.047,0.047
Lansbury, Henri,AVL,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,£4.4,0.045,0.045,0.023,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045
Jota,,AVL,0.3,0.3,0.3,0.3,0.0,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£5.8,0.052,0.052,0.034,0.034,0.034,0.034,0.052,0.052,0.052,0.052,0.052,0.052,0.052
Heaton, Tom,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.5,2.9,0.8,2.4,1.0,3.6,1.3,3.4,1.5,2.5,1.6,2.7,1.7,3.1,1.8,£4.4,0.000,0.000,0.000,0.000,0.000,0.114,0.182,0.227,0.295,0.341,0.364,0.386,0.409
Drinkwater, Daniel,AVL,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Targett, Matt,AVL,4.6,4.6,2.6,3.6,0.0,2.4,2.6,2.4,3.7,2.7,3.4,2.8,3.3,2.9,2.8,2.9,4.1,3.0,3.9,3.1,2.9,3.1,3.1,3.1,3.5,3.1,£4.4,1.045,0.818,0.545,0.545,0.614,0.636,0.659,0.659,0.682,0.705,0.705,0.705,0.705
Wesley,,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,3.4,0.8,2.0,0.9,4.2,1.3,3.7,1.5,2.3,1.6,3.5,1.8,2.7,1.8,£5.5,0.000,0.000,0.000,0.000,0.000,0.055,0.145,0.164,0.236,0.273,0.291,0.327,0.327
Steer, Jed,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Mings, Tyrone,AVL,0.0,0.0,1.8,0.9,0.0,0.6,1.8,0.9,2.6,1.2,2.3,1.4,2.3,1.5,1.9,1.6,2.9,1.7,2.7,1.8,2.0,1.8,2.1,1.9,2.5,1.9,£4.5,0.000,0.200,0.133,0.200,0.267,0.311,0.333,0.356,0.378,0.400,0.400,0.422,0.422
Konsa,,AVL,1.1,1.1,0.6,0.8,0.0,0.6,0.6,0.6,0.8,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.9,0.7,0.8,0.7,0.6,0.7,0.6,0.7,0.7,0.7,£4.3,0.256,0.186,0.140,0.140,0.140,0.140,0.140,0.140,0.163,0.163,0.163,0.163,0.163
Engels, Bjorn,AVL,3.4,3.4,1.8,2.6,0.0,1.7,1.8,1.8,2.6,1.9,2.3,2.0,2.3,2.0,1.9,2.0,2.9,2.1,2.7,2.2,2.0,2.2,2.1,2.2,2.5,2.2,£4.4,0.773,0.591,0.386,0.409,0.432,0.455,0.455,0.455,0.477,0.500,0.500,0.500,0.500
Guilbert, Frédéric,AVL,2.8,2.8,1.5,2.2,0.0,1.4,1.4,1.4,2.2,1.6,1.9,1.6,1.9,1.7,1.5,1.6,2.4,1.7,2.3,1.8,1.6,1.8,1.7,1.8,2.1,1.8,£4.4,0.636,0.500,0.318,0.318,0.364,0.364,0.386,0.364,0.386,0.409,0.409,0.409,0.409
Trézéguet,,AVL,1.6,1.6,1.6,1.6,0.0,1.1,1.1,1.1,1.6,1.2,1.3,1.2,2.0,1.3,1.1,1.3,2.1,1.4,1.9,1.4,1.2,1.4,2.0,1.5,1.1,1.4,£5.2,0.308,0.308,0.212,0.212,0.231,0.231,0.250,0.250,0.269,0.269,0.269,0.288,0.269
Douglas Luiz,,AVL,2.3,2.3,2.3,2.3,0.0,1.5,1.5,1.5,2.3,1.7,1.9,1.7,2.8,1.9,1.4,1.8,3.0,1.9,2.6,2.0,1.7,2.0,2.8,2.1,1.7,2.0,£4.4,0.523,0.523,0.341,0.341,0.386,0.386,0.432,0.409,0.432,0.455,0.455,0.477,0.455
Kalinic, Lovre,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Nakamba, Marvelous,AVL,0.6,0.6,0.6,0.6,0.0,0.4,0.6,0.4,0.6,0.5,0.6,0.5,0.8,0.5,0.6,0.5,0.8,0.6,0.7,0.6,0.6,0.6,0.8,0.6,0.6,0.6,£4.4,0.136,0.136,0.091,0.091,0.114,0.114,0.114,0.114,0.136,0.136,0.136,0.136,0.136
Vassilev, Indiana,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Reina, José,AVL,0.4,0.4,0.3,0.4,0.0,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.5,0.089,0.089,0.044,0.044,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067,0.067
Samatta, Mbwana,AVL,7.3,7.3,6.5,6.9,0.0,4.6,4.6,4.6,6.7,5.0,4.2,4.9,6.4,5.1,4.2,5.0,7.5,5.3,6.9,5.4,4.6,5.4,6.6,5.5,5.4,5.5,£6.0,1.217,1.150,0.767,0.767,0.833,0.817,0.850,0.833,0.883,0.900,0.900,0.917,0.917
Bastón,,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Steve Cook,,BOU,1.6,1.6,1.3,1.5,2.1,1.7,1.7,1.7,2.2,1.8,1.4,1.7,2.8,1.9,1.4,1.8,2.7,1.9,1.9,1.9,1.5,1.9,1.5,1.8,1.8,1.8,£5.0,0.320,0.300,0.340,0.340,0.360,0.340,0.380,0.360,0.380,0.380,0.380,0.360,0.360
Aké, Nathan,BOU,2.6,2.6,2.2,2.4,3.2,2.7,2.7,2.7,3.4,2.8,2.4,2.8,4.2,3.0,2.3,2.9,4.1,3.0,2.9,3.0,2.4,2.9,2.4,2.9,2.8,2.9,£4.8,0.542,0.500,0.563,0.563,0.583,0.583,0.625,0.604,0.625,0.625,0.604,0.604,0.604
Daniels, Charlie,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,£4.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.024,0.024,0.024
Mepham, Chris,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.8,0.1,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0.3,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.023,0.047,0.047,0.047,0.070
Francis, Simon,BOU,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.4,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
Adam Smith,,BOU,1.8,1.8,1.5,1.6,2.3,1.9,1.9,1.9,2.5,2.0,1.6,1.9,3.1,2.1,1.6,2.0,3.1,2.2,2.1,2.2,1.7,2.1,1.7,2.1,2.0,2.1,£4.3,0.419,0.372,0.442,0.442,0.465,0.442,0.488,0.465,0.512,0.512,0.488,0.488,0.488
Kelly, Lloyd,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Rico, Diego,BOU,2.3,2.3,1.9,2.1,2.9,2.4,2.4,2.4,3.1,2.5,2.1,2.4,3.8,2.6,2.1,2.6,3.8,2.7,2.7,2.7,2.2,2.7,2.2,2.6,2.5,2.6,£4.3,0.535,0.488,0.558,0.558,0.581,0.558,0.605,0.605,0.628,0.628,0.628,0.605,0.605
Simpson, Jack,BOU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.0,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
Callum Wilson,,BOU,2.5,2.5,3.1,2.8,3.9,3.2,2.6,3.0,4.1,3.2,3.2,3.2,3.6,3.3,3.2,3.3,4.4,3.4,3.3,3.4,3.7,3.4,4.1,3.5,2.9,3.4,£7.4,0.338,0.378,0.432,0.405,0.432,0.432,0.446,0.446,0.459,0.459,0.459,0.473,0.459
King, Joshua,BOU,2.5,2.5,3.1,2.8,3.9,3.2,2.6,3.0,4.1,3.2,3.2,3.2,3.6,3.3,3.2,3.3,4.4,3.4,3.3,3.4,3.7,3.4,4.1,3.5,2.9,3.4,£6.1,0.410,0.459,0.525,0.492,0.525,0.525,0.541,0.541,0.557,0.557,0.557,0.574,0.557
Solanke, Dominic,BOU,0.8,0.8,0.8,0.8,1.1,0.9,0.8,0.9,1.2,0.9,0.8,0.9,1.0,0.9,0.9,0.9,1.3,1.0,0.9,1.0,1.0,1.0,1.2,1.0,0.8,1.0,£5.2,0.154,0.154,0.173,0.173,0.173,0.173,0.173,0.173,0.192,0.192,0.192,0.192,0.192
Surridge, Sam,BOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
